1323478	ID:5	Max:85 
1323493	ID:5	11,1,-49
1323494	ID:5	Max:85
======================
1436895	ID:8	-71
1436915	ID:5	12,8,-71
1436915	ID:5	Max:-71 
1437895	ID:6	-67
1437923	ID:5	12,6,-67
1437924	ID:5	Max:-67 
1438168	ID:2	66
1438235	ID:5	12,2,66
1438236	ID:5	Max:66 
1439059	ID:3	-35
1439133	ID:5	12,3,-35
1439134	ID:5	Max:66 
1439950	ID:4	-94
1439990	ID:5	12,4,-94
1439991	ID:5	Max:66 
1441090	ID:9	-97
1441117	ID:5	12,9,-97
1441118	ID:5	Max:66 
1442973	ID:7	81
1442993	ID:5	12,7,81
1442994	ID:5	Max:81 
1443723	ID:1	-70
1443782	ID:5	12,1,-70
1443783	ID:5	Max:81
======================
1557418	ID:8	15
1557446	ID:5	13,8,15
1557446	ID:5	Max:15 
1557637	ID:6	-38
1557643	ID:5	13,6,-38
1557644	ID:5	Max:15 
1558387	ID:2	0
1558469	ID:5	13,2,0
1558470	ID:5	Max:15 
1559988	ID:3	-53
1560008	ID:5	13,3,-53
1560009	ID:5	Max:15 
1560418	ID:4	72
1560446	ID:5	13,4,72
1560446	ID:5	Max:72 
1561848	ID:9	-67
1561914	ID:5	13,9,-67
1561915	ID:5	Max:72 
1562496	ID:7	95
1562516	ID:5	13,7,95
1562517	ID:5	Max:95 
1563316	ID:1	32
1563368	ID:5	13,1,32
1563368	ID:5	Max:95
======================
1677168	ID:6	91
1677204	ID:5	14,6,91
1677204	ID:5	Max:91 
1677801	ID:8	-83
1677829	ID:5	14,8,-83
1677830	ID:5	Max:91 
1679028	ID:2	-50
1679117	ID:5	14,2,-50
1679118	ID:5	Max:91 
1680028	ID:3	88
1680094	ID:5	14,3,88
1680095	ID:5	Max:91 
1681309	ID:4	80
1681344	ID:5	14,4,80
1681345	ID:5	Max:91 
1681879	ID:7	-42
1681946	ID:5	14,7,-42
1681947	ID:5	Max:91 
1682332	ID:1	43
1682340	ID:9	5
1682367	ID:5	14,9,5
1682368	ID:5	Max:91 
1682381	ID:5	14,1,43
1682381	ID:5	Max:91
======================
1796918	ID:8	-14
1796969	ID:5	15,8,-14
1796970	ID:5	Max:-14 
1797957	ID:6	-79
1797963	ID:5	15,6,-79
1797964	ID:5	Max:-14 
1799418	ID:3	25
1799465	ID:2	-68
1799485	ID:5	15,3,25
1799486	ID:5	Max:25 
1799500	ID:5	15,2,-68
1799501	ID:5	Max:25 
1800887	ID:4	81
1800922	ID:5	15,4,81
1800923	ID:5	Max:81 
1801371	ID:1	35
1801388	ID:5	15,1,35
1801389	ID:5	Max:81 
1802754	ID:7	79
1802769	ID:9	2
1802805	ID:5	15,9,2
1802806	ID:5	Max:81 
1802821	ID:5	15,7,79
1802821	ID:5	Max:81
======================
1916324	ID:8	59
1916399	ID:5	16,8,59
1916399	ID:5	Max:59 
1918731	ID:6	72
1918774	ID:5	16,6,72
1918775	ID:5	Max:72 
1920035	ID:2	-76
1920047	ID:5	16,2,-76
1920048	ID:5	Max:72 
1920285	ID:4	-55
1920344	ID:5	16,4,-55
1920345	ID:5	Max:72 
1920379	ID:3	14
1920431	ID:5	16,3,14
1920432	ID:5	Max:72 
1921848	ID:1	-29
1921860	ID:5	16,1,-29
1921860	ID:5	Max:72 
1923012	ID:7	21
1923055	ID:5	16,7,21
1923056	ID:5	Max:72 
1923238	ID:9	2
1923305	ID:5	16,9,2
1923306	ID:5	Max:72
======================
2035488	ID:8	-88
2035539	ID:5	17,8,-88
2035540	ID:5	Max:-88 
2038559	ID:6	-7
2038607	ID:5	17,6,-7
2038607	ID:5	Max:-7 
2039754	ID:3	30
2039813	ID:5	17,3,30
2039814	ID:5	Max:30 
2040332	ID:2	-99
2040430	ID:5	17,2,-99
2040431	ID:5	Max:30 
2040621	ID:4	15
2040649	ID:5	17,4,15
2040650	ID:5	Max:30 
2041762	ID:1	-88
2041818	ID:5	17,1,-88
2041819	ID:5	Max:30 
2042895	ID:9	77
2042915	ID:5	17,9,77
2042915	ID:5	Max:77 
2043004	ID:7	98
2043039	ID:5	17,7,98
2043040	ID:5	Max:98
======================
2155504	ID:8	-72
2155540	ID:5	18,8,-72
2155541	ID:5	Max:-72 
2159207	ID:6	-79
2159213	ID:5	18,6,-79
2159214	ID:5	Max:-72 
2159316	ID:3	15
2159414	ID:5	18,3,15
2159415	ID:5	Max:15 
2161074	ID:2	42
2161094	ID:5	18,2,42
2161095	ID:5	Max:42 
2161316	ID:4	92
2161344	ID:5	18,4,92
2161345	ID:5	Max:92 
2161528	ID:1	-40
2161555	ID:5	18,1,-40
2161556	ID:5	Max:92 
2163137	ID:9	-69
2163211	ID:5	18,9,-69
2163212	ID:5	Max:92 
2163785	ID:7	-86
2163876	ID:5	18,7,-86
2163876	ID:5	Max:92
======================
2276207	ID:8	54
2276258	ID:5	19,8,54
2276259	ID:5	Max:54 
2278512	ID:3	55
2278560	ID:5	19,3,55
2278561	ID:5	Max:55 
2278793	ID:6	-74
2278813	ID:5	19,6,-74
2278814	ID:5	Max:55 
2281238	ID:4	13
2281274	ID:5	19,4,13
2281274	ID:5	Max:55 
2281606	ID:2	-96
2281657	ID:5	19,2,-96
2281658	ID:5	Max:55 
2281981	ID:1	-23
2282024	ID:5	19,1,-23
2282025	ID:5	Max:55 
2282988	ID:9	-32
2283039	ID:5	19,9,-32
2283040	ID:5	Max:55 
2283754	ID:7	90
2283790	ID:5	19,7,90
2283790	ID:5	Max:90
======================
2395207	ID:8	-41
2395243	ID:5	20,8,-41
2395244	ID:5	Max:-41 
2398145	ID:3	-35
2398193	ID:5	20,3,-35
2398194	ID:5	Max:-35 
2398293	ID:6	4
2398352	ID:5	20,6,4
2398353	ID:5	Max:4 
2401059	ID:2	57
2401102	ID:5	20,2,57
2401103	ID:5	Max:57 
2401108	ID:4	3
2401172	ID:5	20,4,3
2401173	ID:5	Max:57 
2402754	ID:1	23
2402813	ID:5	20,1,23
2402814	ID:5	Max:57 
2402910	ID:7	66
2402922	ID:5	20,7,66
2402923	ID:5	Max:66 
2403941	ID:9	6
2403947	ID:5	20,9,6
2403948	ID:5	Max:66
======================
2515090	ID:8	-68
2515097	ID:5	21,8,-68
2515097	ID:5	Max:-68 
2518465	ID:6	-43
2518508	ID:5	21,6,-43
2518509	ID:5	Max:-43 
2518515	ID:3	27
2518539	ID:5	21,3,27
2518540	ID:5	Max:27 
2520262	ID:4	-45
2520290	ID:5	21,4,-45
2520290	ID:5	Max:27 
2520832	ID:2	-73
2520883	ID:5	21,2,-73
2520884	ID:5	Max:27 
2523191	ID:9	97
2523204	ID:5	21,9,97
2523204	ID:5	Max:97 
2523254	ID:7	-46
2523282	ID:5	21,7,-46
2523283	ID:5	Max:97 
2523387	ID:1	-94
2523399	ID:5	21,1,-94
2523400	ID:5	Max:97
======================
2634449	ID:8	52
2634477	ID:5	22,8,52
2634478	ID:5	Max:52 
2637582	ID:6	59
2637664	ID:5	22,6,59
2637665	ID:5	Max:59 
2639488	ID:3	-87
2639532	ID:5	22,3,-87
2639533	ID:5	Max:59 
2640176	ID:4	-31
2640196	ID:5	22,4,-31
2640196	ID:5	Max:59 
2640465	ID:2	53
2640516	ID:5	22,2,53
2640517	ID:5	Max:59 
2642785	ID:7	-21
2642796	ID:5	22,7,-21
2642797	ID:5	Max:59 
2642856	ID:1	66
2642915	ID:5	22,1,66
2642915	ID:5	Max:66 
2643403	ID:9	92
2643432	ID:5	22,9,92
2643433	ID:5	Max:92
======================
2753496	ID:8	34
2753524	ID:5	23,8,34
2753525	ID:5	Max:34 
2757309	ID:6	40
2757336	ID:5	23,6,40
2757337	ID:5	Max:40 
2759950	ID:3	-66
2759993	ID:5	23,3,-66
2759993	ID:5	Max:40 
2760832	ID:2	37
2760852	ID:5	23,2,37
2760852	ID:5	Max:40 
2761074	ID:4	46
2761126	ID:5	23,4,46
2761126	ID:5	Max:46 
2763012	ID:9	-41
2763039	ID:5	23,9,-41
2763040	ID:5	Max:46 
2763512	ID:1	-56
2763574	ID:7	72
2763622	ID:5	23,7,72
2763623	ID:5	Max:72
======================
2873590	ID:8	82
2873618	ID:5	24,8,82
2873618	ID:5	Max:82 
2876637	ID:6	-72
2876649	ID:5	24,6,-72
2876649	ID:5	Max:82 
2880824	ID:3	55
2880873	ID:5	24,3,55
2880873	ID:5	Max:82 
2881137	ID:2	21
2881180	ID:5	24,2,21
2881181	ID:5	Max:82 
2881637	ID:4	-26
2881688	ID:5	24,4,-26
2881689	ID:5	Max:82 
2882715	ID:7	27
2882727	ID:5	24,7,27
2882727	ID:5	Max:82 
2883020	ID:9	-20
2883047	ID:5	24,9,-20
2883048	ID:5	Max:82 
2884090	ID:1	62
2884149	ID:5	24,1,62
2884150	ID:5	Max:82
======================
2992871	ID:8	91
2992914	ID:5	25,8,91
2992915	ID:5	Max:91 
2996653	ID:6	-47
2996688	ID:5	25,6,-47
2996689	ID:5	Max:91 
3001082	ID:3	-67
3001180	ID:5	25,3,-67
3001181	ID:5	Max:91 
3001379	ID:2	-5
3001430	ID:5	25,2,-5
3001431	ID:5	Max:91 
3002379	ID:7	96
3002385	ID:5	25,7,96
3002386	ID:5	Max:96 
3002387	ID:4	45
3002415	ID:5	25,4,45
3002416	ID:5	Max:96 
3003965	ID:1	-1
3004001	ID:5	25,1,-1
3004002	ID:5	Max:96 
3004004	ID:9	2
3004063	ID:5	25,9,2
3004064	ID:5	Max:96
======================
3112410	ID:8	-15
3112416	ID:5	26,8,-15
3112417	ID:5	Max:-15 
3115738	ID:6	23
3115774	ID:5	26,6,23
3115774	ID:5	Max:23 
3121074	ID:3	91
3121095	ID:5	26,3,91
3121095	ID:5	Max:91 
3121231	ID:2	35
3121243	ID:5	26,2,35
3121243	ID:5	Max:91 
3121809	ID:4	-52
3121815	ID:5	26,4,-52
3121816	ID:5	Max:91 
3122895	ID:7	89
3122930	ID:5	26,7,89
3122931	ID:5	Max:91 
3123223	ID:1	23
3123274	ID:5	26,1,23
3123275	ID:5	Max:91 
3123535	ID:9	0
3123546	ID:5	26,9,0
3123547	ID:5	Max:91
======================
3231934	ID:8	-10
3231961	ID:5	27,8,-10
3231962	ID:5	Max:-10 
3235184	ID:6	-28
3235190	ID:5	27,6,-28
3235191	ID:5	Max:-10 
3240520	ID:2	-31
3240526	ID:5	27,2,-31
3240527	ID:5	Max:-10 
3240676	ID:3	-42
3240682	ID:5	27,3,-42
3240683	ID:5	Max:-10 
3240918	ID:4	-46
3240969	ID:5	27,4,-46
3240970	ID:5	Max:-10 
3242481	ID:7	62
3242532	ID:5	27,7,62
3242532	ID:5	Max:62 
3242918	ID:1	-19
3243001	ID:5	27,1,-19
3243002	ID:5	Max:62 
3243988	ID:9	-34
3244055	ID:5	27,9,-34
3244056	ID:5	Max:62
======================
3352621	ID:8	76
3352665	ID:5	28,8,76
3352665	ID:5	Max:76 
3354856	ID:6	-70
3354862	ID:5	28,6,-70
3354863	ID:5	Max:76 
3359793	ID:2	31
3359813	ID:5	28,2,31
3359813	ID:5	Max:76 
3360488	ID:3	-4
3360528	ID:5	28,3,-4
3360529	ID:5	Max:76 
3361575	ID:4	-61
3361626	ID:5	28,4,-61
3361626	ID:5	Max:76 
3361981	ID:7	-60
3362016	ID:5	28,7,-60
3362017	ID:5	Max:76 
3363848	ID:1	-45
3363938	ID:5	28,1,-45
3363939	ID:5	Max:76 
3364738	ID:9	36
3364766	ID:5	28,9,36
3364766	ID:5	Max:76
======================
3473481	ID:8	-38
3473529	ID:5	29,8,-38
3473530	ID:5	Max:-38 
3474574	ID:6	24
3474586	ID:5	29,6,24
3474587	ID:5	Max:24 
3478926	ID:2	20
3478946	ID:5	29,2,20
3478946	ID:5	Max:24 
3480988	ID:4	75
3480995	ID:5	29,4,75
3480995	ID:5	Max:75 
3481473	ID:3	90
3481493	ID:5	29,3,90
3481494	ID:5	Max:90 
3482153	ID:7	-19
3482204	ID:5	29,7,-19
3482205	ID:5	Max:90 
3483887	ID:1	19
3483899	ID:5	29,1,19
3483900	ID:5	Max:90 
3484160	ID:9	-62
3484211	ID:5	29,9,-62
3484212	ID:5	Max:90
======================
3593887	ID:8	72
3593930	ID:5	30,8,72
3593931	ID:5	Max:72 
3594715	ID:6	-66
3594758	ID:5	30,6,-66
3594759	ID:5	Max:72 
3598535	ID:2	-6
3598579	ID:5	30,2,-6
3598579	ID:5	Max:72 
3601004	ID:3	-53
3601055	ID:5	30,3,-53
3601056	ID:5	Max:72 
3601270	ID:7	18
3601336	ID:5	30,7,18
3601337	ID:5	Max:72 
3601840	ID:4	-41
3601891	ID:5	30,4,-41
3601892	ID:5	Max:72 
3603363	ID:1	88
3603415	ID:5	30,1,88
3603415	ID:5	Max:88 
3603629	ID:9	96
3603711	ID:5	30,9,96
3603712	ID:5	Max:96
======================
